Hello2
Hello3
0.636500,1.717300,20.336735
-0.323400,1.531500,11.923737
-0.277873,0.809550,18.944489
0.971950,1.305100,36.676273
1.700500,2.302600,36.446381
1.183800,2.663600,23.962111
1.025800,2.557800,21.853161
1.169900,2.395500,26.029703
1.336200,1.815600,36.351429
1.430100,1.523000,43.198193
1.405000,1.720500,39.235901
1.620600,1.483400,47.530926
1.647500,1.401200,49.618855
1.835200,1.181200,57.233273
2.547900,1.687400,56.484703
3.393500,1.901000,60.743000
3.852600,0.274490,85.924751
4.433300,-0.870380,258.892578
5.255700,-2.153000,247.723572
5.052200,-3.526500,235.084518
4.097000,-4.338100,223.362793
3.049700,-5.643200,208.387711
1.287000,-6.643900,190.963074
-0.407963,-7.840000,182.978760
-1.219200,-9.772000,187.111740
-1.792500,-11.158000,189.126434
-2.052700,-11.600000,190.035004
-1.895700,-12.174000,188.850861
-1.093700,-12.242000,185.105255
0.034354,-11.334000,180.173676
1.173600,-10.647000,186.290222
2.285000,-9.907600,192.987106
2.824800,-9.257200,196.969391
3.398200,-8.649600,201.448578
3.729900,-8.123000,204.663544
3.815400,-7.803700,206.055038
3.952000,-7.390400,208.135574
3.434400,-7.274000,205.274231
2.729100,-7.096700,201.034714
2.157600,-7.055100,197.004761
1.773900,-6.806200,194.608032
1.884500,-6.275400,196.715012
9.585900,10.583000,42.169781
8.252500,13.171000,32.069881
4.008700,13.889000,16.099426
0.735920,12.298000,3.424534
-1.612200,10.337000,0.000000
-2.492200,8.432800,0.000000
-2.593500,7.963900,0.000000
-2.265500,8.615400,0.000000
-1.138300,8.008800,0.000000
-0.410753,6.140900,0.000000
0.088250,4.970400,0.000000
0.328920,4.027400,0.000000
0.685750,2.228900,2.228900
0.583530,1.696000,1.696000
-0.513893,1.856200,1.856200
-0.986873,1.281600,1.281600
0.388390,1.275200,1.275200
1.814800,1.740800,1.740800
1.526700,2.047300,2.047300
1.237700,2.130600,2.130600
1.195000,2.444600,2.444600
1.011900,2.126400,2.126400
1.074200,1.532600,1.532600
1.211700,1.602000,1.602000
1.516500,1.354200,1.354200
1.755300,1.434300,1.434300
1.672600,1.236700,1.236700
2.020100,1.579600,1.579600
3.405600,2.340000,2.340000
3.759600,1.238900,1.238900
3.444600,0.042738,0.042738
4.292100,-1.255900,1.255900
4.573700,-2.665700,2.665700
3.834000,-3.615100,3.615100
2.673400,-4.983200,4.983200
1.153100,-6.195300,190.543533
0.141220,-7.253700,181.115341
-0.468363,-8.474400,183.163406
-1.078900,-9.756000,186.310608
-1.077900,-10.242000,186.007874
-0.543633,-10.495000,182.965225
-0.022329,-10.616000,180.120514
0.383750,-9.860600,182.228683
1.229300,-9.346900,187.492523
2.620400,-8.911200,196.386353
3.428800,-8.686900,201.539627
3.773600,-8.532100,203.858994
4.053300,-8.236200,206.203308
4.195500,-8.040800,207.554520
4.323700,-7.510000,209.930161
3.876700,-7.340200,207.840637
2.914000,-7.204600,202.021576
2.293300,-6.951500,198.257736
2.217100,-6.876700,197.869720
2.325800,-6.661000,199.247528
10.074000,11.092000,42.246460
8.600000,13.678000,32.159531
3.838600,14.141000,15.187091
0.364230,12.278000,1.699197
-1.931900,10.464000,10.460358
-2.542400,8.834400,16.054993
-2.173500,8.362300,14.569763
-1.947700,9.188900,11.967438
-1.212700,9.464500,7.301605
-0.642139,8.298200,4.424896
-0.241639,6.889600,2.008728
-0.240700,5.523600,2.495178
0.119840,3.339600,2.055152
0.548220,2.399800,12.868075
-0.329900,2.462800,7.629547
-1.356700,1.864700,36.038544
-0.455359,1.528300,16.591522
1.291600,1.563500,39.559982
1.506300,1.763300,40.505661
1.420800,1.764300,38.844707
1.323200,2.106100,32.139950
0.710840,2.084700,18.828339
0.552870,1.487700,20.386459
0.867880,1.294400,33.841415
1.230300,0.818090,56.378063
1.779500,0.982560,61.094551
1.856600,0.934500,63.282139
1.742300,1.185500,55.767796
3.285700,2.206500,56.116859
3.889700,1.462100,69.399315
3.151900,0.381290,83.102432
3.895300,-0.516880,262.441467
4.580200,-1.721600,249.399887
4.244700,-2.919800,235.477158
3.119400,-4.132000,217.050537
1.992200,-5.259800,200.744690
1.644700,-6.048000,195.213196
1.238600,-5.728600,192.200317
0.690390,-5.540700,187.102646
0.821410,-5.191400,188.991104
1.620600,-5.030200,197.857605
2.048000,-5.714700,199.716370
2.004300,-5.994600,198.487427
2.019200,-6.671700,196.838531
2.649200,-7.060400,0.000000
3.625800,-7.252600,0.000000
4.101600,-7.790900,0.000000
4.412900,-7.894500,0.000000
4.595000,-7.903000,0.000000
4.582900,-7.516400,0.000000
4.353400,-7.253700,0.000000
3.548700,-7.213100,0.000000
2.849900,-6.992000,6.992000
2.761700,-6.931200,6.931200
2.872200,-6.840400,6.840400
10.383000,11.346000,11.346000
8.805400,13.703000,13.703000
3.768900,13.936000,13.936000
0.262950,12.019000,12.019000
-1.943100,10.526000,10.526000
-2.373300,9.489000,9.489000
-1.576000,9.088500,9.088500
-1.415200,9.494400,9.494400
-1.077000,10.068000,10.068000
-0.675589,9.666300,9.666300
-0.314119,8.335600,8.335600
-0.482300,6.849000,6.849000
-0.267659,4.738600,4.738600
0.465520,3.558500,3.558500
-0.004674,3.198600,3.198600
-1.179200,2.395500,2.395500
-0.939484,1.901000,1.901000
0.537070,1.631900,1.631900
1.119700,1.786800,1.786800
1.398500,1.709900,1.709900
1.509000,1.661800,42.241100
0.789820,1.631900,25.826448
0.341000,1.227100,15.530144
0.643000,1.065900,31.100344
0.859510,0.521190,58.768253
1.373400,0.519060,69.296577
1.785000,0.487020,74.738914
1.488600,0.787120,62.131721
2.898200,1.694900,59.680473
4.005900,0.845860,78.077003
3.606300,-0.086487,268.626251
3.919500,-0.283000,265.870300
4.270700,-1.027400,256.473480
4.475200,-2.335700,242.439056
3.593300,-3.014900,230.002258
2.430800,-3.372700,215.781387
2.182700,-3.836200,209.638794
1.963400,-2.886700,214.221756
1.687500,-1.924500,221.245972
1.445900,-0.955827,236.532944
1.881700,-0.425047,257.271454
2.548900,-1.141700,245.871552
3.012500,-1.756800,239.750595
2.725400,-3.405800,218.667633
2.222700,-4.727900,205.179367
2.869400,-5.439200,207.813507
3.572900,-6.748500,207.898392
4.288400,-7.188600,210.818451
4.942600,-7.305000,214.082504
4.965800,-7.453400,213.673416
4.734400,-7.406400,212.587997
4.224300,-7.334900,209.938431
3.704800,-7.237700,207.106812
3.318300,-7.142600,204.918594
3.229100,-6.780600,205.465042
10.431000,11.367000,42.541283
8.823000,13.347000,33.466621
3.860900,13.444000,16.023224
0.529630,11.661000,2.600527
-1.568600,10.550000,8.456940
-1.944900,10.280000,10.713318
-0.897674,10.132000,5.063080
-0.835414,9.824400,4.860443
-0.850274,9.998400,4.860809
-0.679300,9.993100,3.888824
-0.372654,8.876000,2.404114
-0.500884,7.459900,3.841278
-0.417254,5.626100,4.241516
0.261090,4.356300,3.429859
0.126350,3.603400,2.008204
-0.654214,2.730800,13.472382
-0.718324,2.325000,17.168884
0.184890,1.786800,5.907689
0.798180,1.798500,23.931820
1.250700,1.782500,35.055641
1.569400,1.435400,47.553474
1.116900,1.261300,41.525406
0.529630,0.936640,29.486334
0.772160,0.890710,40.922180
0.900400,0.499830,60.964531
1.023100,0.246720,76.442078
1.503500,0.134580,84.885094
1.244200,0.532940,66.812691
2.326800,1.120300,64.290321
3.710400,0.127110,0.000000
3.875800,-0.633290,0.000000
3.571900,-0.420760,0.000000
3.285700,-0.658920,0.000000
4.253100,-1.686300,0.000000
3.650900,-1.883900,0.000000
2.269200,-1.543200,0.000000
2.067500,-1.839000,0.000000
1.921600,-1.574200,1.574200
1.961600,-1.451400,1.451400
1.341800,-0.814850,0.814850
1.135500,-0.040564,0.040564
1.856600,-0.004253,0.004253
2.944700,0.115360,0.115360
3.436300,-1.291200,1.291200
3.017200,-2.676300,2.676300
3.088700,-3.594800,3.594800
3.085000,-5.493700,5.493700
3.484600,-6.504000,6.504000
4.470500,-6.744300,6.744300
5.042900,-7.132000,7.132000
4.916500,-7.473700,7.473700
4.346900,-7.441700,7.441700
4.087700,-7.215300,7.215300
3.813500,-7.049700,7.049700
3.696500,-6.485800,6.485800
10.193000,11.255000,11.255000
8.650200,12.808000,12.808000
4.141600,12.892000,12.892000
1.160600,11.347000,11.347000
-0.849354,10.519000,10.519000
-1.328800,10.908000,6.945496
-0.309464,11.137000,1.591675
-0.408894,10.241000,2.286438
-0.658854,9.655600,3.903564
-0.750854,9.545600,4.497620
-0.617044,8.527800,4.138519
-0.594744,7.149100,4.755585
-0.513894,5.523600,5.315277
-0.052995,4.265500,0.711823
0.007406,3.386600,0.125304
-0.078084,2.735100,1.635284
0.032496,2.645400,0.703793
0.413480,1.921300,12.145306
0.803760,1.583800,26.907284
1.193100,1.565700,37.308277
1.508100,1.227100,50.865730
1.397500,1.099000,51.818382
0.844640,0.703820,50.196342
1.074200,0.552160,62.795998
1.352000,0.339640,75.898430
1.129000,0.003223,89.836502
1.433800,-0.075808,266.973572
1.294400,0.338570,75.341881
1.977400,0.602360,73.058159
3.018100,-0.151638,267.123810
3.429800,-0.779618,257.193939
3.062700,-0.880000,253.969208
2.944700,-0.821268,254.416443
4.788300,-1.263400,255.219345
4.118300,-1.529300,249.627960
2.665000,-1.423600,241.889633
2.881500,-1.530400,242.026733
2.427100,-1.365900,240.630539
2.466200,-1.627600,236.576736
1.991300,-1.365900,235.552505
1.521100,-0.646118,246.985733
1.936500,-0.268048,262.119354
2.980000,-0.041633,269.199677
4.409200,-1.129900,255.626770
4.948100,-2.254500,245.504654
4.724200,-2.963600,237.899048
3.779200,-4.293300,221.356049
3.198400,-5.561000,209.905319
3.522700,-6.385400,208.884689
4.415700,-6.703700,213.372757
4.988100,-7.094600,215.110474
4.555100,-7.276100,212.048065
4.247500,-6.813700,211.938461
4.100700,-6.478300,212.333435
3.965000,-6.075700,213.128479
9.695600,11.145000,41.021694
8.318500,12.300000,34.070549
4.563400,12.465000,20.107548
2.027600,11.161000,10.296543
0.048293,10.396000,0.266159
-0.687664,11.070000,3.554626
0.026920,11.611000,0.132840
-0.272294,10.544000,1.479309
-0.565000,9.374700,3.448975
-0.869794,8.889900,5.588074
-1.052800,7.771700,7.714661
-0.961784,6.291500,8.691528
-0.791734,4.773900,9.416595
-0.420974,3.629000,6.616882
-0.182164,2.848300,0.000000
0.345650,2.448900,0.000000
0.817700,2.620800,0.000000
0.866020,1.914900,0.000000
0.978450,1.246400,0.000000
1.323200,0.986830,0.000000
1.530400,0.691000,0.000000
1.564800,0.812750,0.000000
1.103900,0.458180,0.458180
1.249800,0.142060,0.142060
1.643800,0.043806,0.043806
1.299000,-0.180470,0.180470
1.463500,-0.117460,0.117460
1.527600,0.104680,0.104680
1.993200,-0.008525,0.008525
2.389000,-0.372715,0.372715
2.930800,-0.962235,0.962235
3.586800,-1.634000,1.634000
4.369200,-1.416100,1.416100
6.334500,-1.322100,1.322100
4.944400,-1.897800,1.897800
3.404700,-2.457400,2.457400
4.136000,-2.339900,2.339900
3.306200,-1.386200,1.386200
3.135200,-0.959035,0.959035
3.016300,-0.728345,0.728345
2.503300,-0.296885,0.296885
2.366700,-0.053385,0.053385
2.797900,-0.283000,0.283000
4.224300,-1.263400,1.263400
5.098700,-2.534300,2.534300
5.152600,-3.509400,235.741547
4.625700,-3.667400,231.591568
4.078400,-4.369100,223.029129
3.645400,-6.017000,211.209610
3.891600,-6.639600,210.375427
4.784600,-6.587300,215.992325
4.900700,-6.731500,216.055588
4.587600,-6.295700,216.080399
4.453800,-5.793800,217.550171
4.254000,-5.764900,216.424164
9.021000,11.152000,38.969887
7.863100,11.966000,33.309753
5.016000,12.231000,22.298820
2.925200,11.087000,14.780148
0.911550,10.149000,5.132352
-0.169154,10.655000,0.909515
0.072453,11.278000,0.368081
-0.389384,10.474000,2.129059
-0.552924,9.254100,3.419312
-0.958074,8.495800,6.434082
-1.497900,7.210000,11.736420
-1.523000,5.590900,15.238037
-1.322300,4.211100,17.432495
-0.855854,3.286200,14.597778
-0.381944,2.629400,8.264923
0.456230,2.175500,11.844025
1.194000,2.203300,28.453926
1.153100,1.649000,34.964058
1.099300,0.964410,48.739738
1.625200,0.379150,76.868164
1.814800,-0.088624,267.204315
1.689300,0.237110,82.010239
1.304600,0.190120,81.708694
1.309300,-0.056585,267.525452
1.554600,-0.073672,267.286896
1.194000,-0.165522,262.107574
1.305500,-0.035225,268.454529
1.534100,-0.162315,263.960388
2.046100,-0.695245,251.232803
2.067500,-0.874665,247.069061
3.086000,-1.329600,246.691315
5.426700,-1.924500,250.473755
6.534300,-1.468500,257.334015
7.099300,-1.311500,259.533447
4.863600,-1.955500,248.096558
3.356400,-2.624000,231.982101
4.437100,-2.550300,240.111176
3.850700,-1.557100,247.983231
3.628600,-0.910975,255.906998
3.531100,-0.767865,257.731659
2.868500,-0.625825,257.692627
2.102800,-0.496595,256.712616
1.806400,-0.659995,249.929550
2.643600,-0.619415,256.813141
3.407500,-1.232400,250.116379
4.280000,-2.812000,236.694763
4.813400,-3.288300,235.660904
4.885900,-3.505100,234.344742
4.531800,-4.814400,223.268112
4.041200,-5.856800,214.605759
4.427800,-5.712600,217.779068
4.953700,-5.708300,220.951691
4.876600,-5.784200,220.133926
4.845000,-5.332400,222.258209
4.754900,-5.418900,0.000000
8.283100,11.336000,0.000000
7.322300,11.846000,0.000000
5.360700,12.124000,0.000000
3.646300,11.022000,0.000000
1.579700,9.778400,0.000000
0.183030,9.815800,0.000000
-0.043702,10.277000,0.000000
-0.562212,9.957900,9.957900
-0.531552,9.183600,9.183600
-0.955282,8.467000,8.467000
-1.747900,7.143700,7.143700
-2.010900,5.501200,5.501200
-1.957000,4.370200,4.370200
-1.415200,3.674900,3.674900
-0.743412,3.029900,3.029900
0.109620,2.247000,2.247000
0.989600,1.692800,1.692800
1.196800,1.141700,1.141700
1.211700,0.680320,0.680320
2.088000,-0.051245,0.051245
2.350000,-0.777475,0.777475
1.783200,-0.441065,0.441065
1.411500,-0.102515,0.102515
1.401300,-0.108915,0.108915
1.474700,-0.076876,0.076876
1.150400,-0.088624,0.088624
1.132700,-0.016000,0.016000
1.264700,-0.383394,0.383394
1.844500,-1.053000,1.053000
1.847300,-1.115000,1.115000
3.487400,-1.141700,251.872726
7.165300,-0.950484,262.443848
7.480300,-0.346014,267.351654
5.858800,-0.792424,262.297363
3.698300,-1.508000,247.816635
2.875900,-1.829400,237.539047
4.109000,-1.901000,245.172775
4.140600,-1.575300,249.170639
3.899000,-1.270900,251.946411
3.502200,-1.074400,252.945175
2.845300,-1.158700,247.842285
1.773900,-1.585900,228.202728
1.026800,-1.952200,207.743073
1.403100,-0.850094,238.789719
2.158600,0.374880,80.147881
3.699200,-0.577764,261.122986
4.605200,-2.425400,242.225815
4.698200,-2.712700,239.998291
4.620100,-1.996000,246.634491
4.142500,-3.128100,232.942734
4.346000,-4.218500,225.852951
5.180400,-4.437400,229.417526
5.265000,-5.029100,226.312805
5.016900,-4.977800,225.224182
4.875700,-5.123100,223.582657
7.605700,11.692000,33.044212
6.735000,11.899000,29.510489
5.491700,12.015000,24.563755
4.072800,10.841000,20.590460
2.014500,9.313900,12.204497
0.446930,8.865300,2.886035
-0.090164,9.075700,0.569183
-0.538054,9.201700,3.346466
-0.388454,9.023400,2.465027
